log_id,timestamp,product_id,segment_id,context_id,preference_value,rating,liked
log_6946,2024-01-10 06:00:00,prod_020,seg_06,ctx_240,0.831,4,1
log_6947,2024-01-28 20:00:00,prod_061,seg_06,ctx_566,0.691,4,1
log_6948,2024-01-10 15:00:00,prod_086,seg_01,ctx_190,0.406,3,0
log_6949,2024-01-01 21:00:00,prod_007,seg_04,ctx_234,0.312,2,0
log_6950,2024-01-25 12:00:00,prod_068,seg_02,ctx_365,0.784,4,1
log_6951,2024-01-08 05:00:00,prod_026,seg_00,ctx_761,0.592,3,0
log_6952,2024-01-01 03:00:00,prod_059,seg_07,ctx_148,0.596,3,0
log_6953,2024-01-02 01:00:00,prod_036,seg_04,ctx_515,0.569,3,0
log_6954,2024-01-09 12:00:00,prod_019,seg_00,ctx_317,0.716,4,1
log_6955,2024-01-03 22:00:00,prod_018,seg_09,ctx_472,0.301,2,0
log_6956,2024-01-30 17:00:00,prod_048,seg_06,ctx_950,0.561,3,0
log_6957,2024-01-12 04:00:00,prod_065,seg_06,ctx_902,0.759,4,1
log_6958,2024-01-05 10:00:00,prod_091,seg_08,ctx_158,0.832,4,1
log_6959,2024-01-20 15:00:00,prod_092,seg_05,ctx_097,0.601,3,1
log_6960,2024-01-27 12:00:00,prod_018,seg_04,ctx_705,0.775,4,1
log_6961,2024-01-30 23:00:00,prod_058,seg_02,ctx_786,0.386,3,0
log_6962,2024-01-14 19:00:00,prod_060,seg_06,ctx_769,0.856,4,1
log_6963,2024-01-21 15:00:00,prod_057,seg_08,ctx_813,0.733,4,1
log_6964,2024-01-27 17:00:00,prod_001,seg_03,ctx_123,0.806,4,1
log_6965,2024-01-14 12:00:00,prod_079,seg_09,ctx_620,0.742,4,1
log_6966,2024-01-28 16:00:00,prod_078,seg_00,ctx_127,0.664,4,1
log_6967,2024-01-26 08:00:00,prod_040,seg_04,ctx_434,0.776,4,1
log_6968,2024-01-04 18:00:00,prod_029,seg_01,ctx_350,0.356,2,0
log_6969,2024-01-10 07:00:00,prod_032,seg_09,ctx_652,0.45,3,0
log_6970,2024-01-28 05:00:00,prod_095,seg_00,ctx_824,0.414,3,0
log_6971,2024-01-18 08:00:00,prod_062,seg_07,ctx_204,0.605,3,1
log_6972,2024-01-03 10:00:00,prod_078,seg_03,ctx_940,0.883,5,1
log_6973,2024-01-20 14:00:00,prod_097,seg_01,ctx_750,0.728,4,1
log_6974,2024-01-02 02:00:00,prod_068,seg_08,ctx_721,0.624,3,1
log_6975,2024-01-20 23:00:00,prod_000,seg_08,ctx_179,0.62,3,1
log_6976,2024-01-09 14:00:00,prod_063,seg_00,ctx_476,0.463,3,0
log_6977,2024-01-30 10:00:00,prod_033,seg_02,ctx_086,0.356,2,0
log_6978,2024-01-29 16:00:00,prod_069,seg_00,ctx_490,0.87,4,1
log_6979,2024-01-05 10:00:00,prod_042,seg_08,ctx_454,0.837,4,1
log_6980,2024-01-07 14:00:00,prod_078,seg_01,ctx_649,0.736,4,1
log_6981,2024-01-11 08:00:00,prod_082,seg_02,ctx_718,0.861,4,1
log_6982,2024-01-28 01:00:00,prod_072,seg_08,ctx_685,0.78,4,1
log_6983,2024-01-25 17:00:00,prod_087,seg_08,ctx_942,0.813,4,1
log_6984,2024-01-26 11:00:00,prod_019,seg_08,ctx_774,0.685,4,1
log_6985,2024-01-03 22:00:00,prod_046,seg_07,ctx_836,0.648,4,1
log_6986,2024-01-18 18:00:00,prod_002,seg_02,ctx_585,0.338,2,0
log_6987,2024-01-07 09:00:00,prod_033,seg_06,ctx_066,0.404,3,0
log_6988,2024-01-05 06:00:00,prod_003,seg_00,ctx_646,0.661,4,1
log_6989,2024-01-24 15:00:00,prod_088,seg_07,ctx_897,0.504,3,0
log_6990,2024-01-27 05:00:00,prod_049,seg_05,ctx_690,0.871,4,1
log_6991,2024-01-19 23:00:00,prod_005,seg_06,ctx_532,0.524,3,0
log_6992,2024-01-26 05:00:00,prod_085,seg_01,ctx_567,0.622,3,1
log_6993,2024-01-05 09:00:00,prod_047,seg_09,ctx_055,0.809,4,1
log_6994,2024-01-11 09:00:00,prod_057,seg_03,ctx_702,0.467,3,0
log_6995,2024-01-11 11:00:00,prod_093,seg_01,ctx_193,0.68,4,1
log_6996,2024-01-28 14:00:00,prod_037,seg_01,ctx_267,0.585,3,0
log_6997,2024-01-05 02:00:00,prod_091,seg_05,ctx_681,0.434,3,0
log_6998,2024-01-29 10:00:00,prod_009,seg_05,ctx_529,0.391,3,0
log_6999,2024-01-06 18:00:00,prod_061,seg_09,ctx_017,0.443,3,0
log_7000,2024-01-16 09:00:00,prod_072,seg_03,ctx_673,0.796,4,1
log_7001,2024-01-29 23:00:00,prod_056,seg_03,ctx_639,0.468,3,0
log_7002,2024-01-03 01:00:00,prod_033,seg_08,ctx_389,0.645,4,1
log_7003,2024-01-17 15:00:00,prod_001,seg_06,ctx_983,0.394,3,0
log_7004,2024-01-18 07:00:00,prod_018,seg_08,ctx_121,0.591,3,0
log_7005,2024-01-19 11:00:00,prod_002,seg_02,ctx_852,0.655,4,1
log_7006,2024-01-12 12:00:00,prod_079,seg_07,ctx_662,0.512,3,0
log_7007,2024-01-20 07:00:00,prod_061,seg_08,ctx_051,0.351,2,0
log_7008,2024-01-09 13:00:00,prod_012,seg_05,ctx_849,0.887,5,1
log_7009,2024-01-03 07:00:00,prod_074,seg_05,ctx_367,0.681,4,1
log_7010,2024-01-21 21:00:00,prod_075,seg_05,ctx_972,0.68,4,1
log_7011,2024-01-14 18:00:00,prod_079,seg_03,ctx_948,0.421,3,0
log_7012,2024-01-04 14:00:00,prod_088,seg_08,ctx_034,0.881,5,1
log_7013,2024-01-14 11:00:00,prod_072,seg_08,ctx_092,0.762,4,1
log_7014,2024-01-03 13:00:00,prod_044,seg_05,ctx_914,0.752,4,1
log_7015,2024-01-17 12:00:00,prod_072,seg_01,ctx_380,0.723,4,1
log_7016,2024-01-06 05:00:00,prod_023,seg_09,ctx_244,0.372,2,0
log_7017,2024-01-19 16:00:00,prod_070,seg_08,ctx_841,0.537,3,0
log_7018,2024-01-13 03:00:00,prod_082,seg_05,ctx_721,0.582,3,0
log_7019,2024-01-09 12:00:00,prod_030,seg_04,ctx_730,0.859,4,1
log_7020,2024-01-27 07:00:00,prod_036,seg_09,ctx_829,0.864,4,1
log_7021,2024-01-13 21:00:00,prod_072,seg_02,ctx_793,0.656,4,1
log_7022,2024-01-26 08:00:00,prod_042,seg_01,ctx_395,0.473,3,0
log_7023,2024-01-02 05:00:00,prod_017,seg_01,ctx_493,0.701,4,1
log_7024,2024-01-26 15:00:00,prod_081,seg_02,ctx_012,0.588,3,0
log_7025,2024-01-30 18:00:00,prod_005,seg_03,ctx_028,0.58,3,0
log_7026,2024-01-05 11:00:00,prod_033,seg_09,ctx_225,0.469,3,0
log_7027,2024-01-17 07:00:00,prod_042,seg_05,ctx_088,0.886,5,1
log_7028,2024-01-06 08:00:00,prod_015,seg_09,ctx_713,0.378,3,0
log_7029,2024-01-18 08:00:00,prod_035,seg_04,ctx_322,0.447,3,0
log_7030,2024-01-02 21:00:00,prod_045,seg_07,ctx_222,0.816,4,1
log_7031,2024-01-02 17:00:00,prod_059,seg_03,ctx_472,0.813,4,1
log_7032,2024-01-04 10:00:00,prod_017,seg_03,ctx_236,0.431,3,0
log_7033,2024-01-12 15:00:00,prod_042,seg_06,ctx_261,0.629,4,1
log_7034,2024-01-27 05:00:00,prod_070,seg_04,ctx_780,0.801,4,1
log_7035,2024-01-26 04:00:00,prod_015,seg_07,ctx_050,0.428,3,0
log_7036,2024-01-07 09:00:00,prod_082,seg_08,ctx_508,0.723,4,1
log_7037,2024-01-13 21:00:00,prod_074,seg_01,ctx_901,0.427,3,0
log_7038,2024-01-23 10:00:00,prod_051,seg_08,ctx_128,0.855,4,1
log_7039,2024-01-22 02:00:00,prod_002,seg_03,ctx_191,0.477,3,0
log_7040,2024-01-18 08:00:00,prod_035,seg_07,ctx_863,0.32,2,0
log_7041,2024-01-07 15:00:00,prod_068,seg_07,ctx_843,0.677,4,1
log_7042,2024-01-09 07:00:00,prod_044,seg_05,ctx_991,0.882,5,1
log_7043,2024-01-28 17:00:00,prod_054,seg_09,ctx_321,0.303,2,0
log_7044,2024-01-24 10:00:00,prod_020,seg_03,ctx_261,0.784,4,1
log_7045,2024-01-10 02:00:00,prod_086,seg_09,ctx_042,0.778,4,1
log_7046,2024-01-25 23:00:00,prod_001,seg_09,ctx_920,0.594,3,0
log_7047,2024-01-08 04:00:00,prod_065,seg_04,ctx_601,0.797,4,1
log_7048,2024-01-01 06:00:00,prod_043,seg_02,ctx_730,0.396,3,0
log_7049,2024-01-05 16:00:00,prod_077,seg_06,ctx_662,0.849,4,1
log_7050,2024-01-18 07:00:00,prod_094,seg_01,ctx_115,0.728,4,1
log_7051,2024-01-21 15:00:00,prod_051,seg_08,ctx_504,0.849,4,1
log_7052,2024-01-26 07:00:00,prod_000,seg_03,ctx_992,0.553,3,0
log_7053,2024-01-18 14:00:00,prod_030,seg_02,ctx_897,0.493,3,0
log_7054,2024-01-13 04:00:00,prod_046,seg_08,ctx_444,0.412,3,0
log_7055,2024-01-01 13:00:00,prod_054,seg_02,ctx_490,0.386,3,0
log_7056,2024-01-15 14:00:00,prod_074,seg_00,ctx_411,0.77,4,1
log_7057,2024-01-23 05:00:00,prod_064,seg_02,ctx_974,0.484,3,0
log_7058,2024-01-14 17:00:00,prod_096,seg_00,ctx_447,0.401,3,0
log_7059,2024-01-25 12:00:00,prod_001,seg_09,ctx_631,0.746,4,1
log_7060,2024-01-14 17:00:00,prod_081,seg_06,ctx_279,0.539,3,0
log_7061,2024-01-19 22:00:00,prod_076,seg_07,ctx_379,0.45,3,0
log_7062,2024-01-09 12:00:00,prod_065,seg_09,ctx_938,0.38,3,0
log_7063,2024-01-24 10:00:00,prod_027,seg_09,ctx_140,0.521,3,0
log_7064,2024-01-16 14:00:00,prod_046,seg_06,ctx_729,0.646,4,1
log_7065,2024-01-12 15:00:00,prod_082,seg_02,ctx_602,0.826,4,1
log_7066,2024-01-05 21:00:00,prod_056,seg_09,ctx_488,0.723,4,1
log_7067,2024-01-26 08:00:00,prod_025,seg_08,ctx_622,0.671,4,1
log_7068,2024-01-27 07:00:00,prod_069,seg_04,ctx_884,0.635,4,1
log_7069,2024-01-18 23:00:00,prod_036,seg_06,ctx_727,0.603,3,1
log_7070,2024-01-17 23:00:00,prod_004,seg_06,ctx_784,0.482,3,0
log_7071,2024-01-01 17:00:00,prod_026,seg_05,ctx_381,0.389,3,0
log_7072,2024-01-12 14:00:00,prod_056,seg_05,ctx_151,0.649,4,1
log_7073,2024-01-04 03:00:00,prod_074,seg_06,ctx_571,0.807,4,1
log_7074,2024-01-21 03:00:00,prod_072,seg_06,ctx_645,0.482,3,0
log_7075,2024-01-10 16:00:00,prod_050,seg_06,ctx_919,0.445,3,0
log_7076,2024-01-18 13:00:00,prod_015,seg_00,ctx_662,0.483,3,0
log_7077,2024-01-27 00:00:00,prod_094,seg_04,ctx_830,0.758,4,1
log_7078,2024-01-22 16:00:00,prod_073,seg_00,ctx_101,0.883,5,1
log_7079,2024-01-09 03:00:00,prod_094,seg_03,ctx_363,0.872,4,1
log_7080,2024-01-07 07:00:00,prod_035,seg_07,ctx_257,0.588,3,0
log_7081,2024-01-09 17:00:00,prod_011,seg_05,ctx_153,0.318,2,0
log_7082,2024-01-28 17:00:00,prod_005,seg_01,ctx_595,0.535,3,0
log_7083,2024-01-05 17:00:00,prod_067,seg_09,ctx_939,0.752,4,1
log_7084,2024-01-17 19:00:00,prod_015,seg_00,ctx_673,0.878,5,1
log_7085,2024-01-22 17:00:00,prod_027,seg_07,ctx_877,0.306,2,0
log_7086,2024-01-29 08:00:00,prod_034,seg_02,ctx_109,0.771,4,1
log_7087,2024-01-16 18:00:00,prod_002,seg_02,ctx_934,0.398,3,0
log_7088,2024-01-03 05:00:00,prod_085,seg_05,ctx_416,0.894,5,1
log_7089,2024-01-22 13:00:00,prod_075,seg_05,ctx_957,0.441,3,0
log_7090,2024-01-17 14:00:00,prod_019,seg_08,ctx_029,0.71,4,1
log_7091,2024-01-21 04:00:00,prod_060,seg_00,ctx_681,0.393,3,0
log_7092,2024-01-21 11:00:00,prod_087,seg_09,ctx_726,0.601,3,1
log_7093,2024-01-10 09:00:00,prod_088,seg_03,ctx_391,0.848,4,1
log_7094,2024-01-26 00:00:00,prod_082,seg_05,ctx_892,0.37,2,0
log_7095,2024-01-28 14:00:00,prod_013,seg_06,ctx_419,0.477,3,0
log_7096,2024-01-18 00:00:00,prod_033,seg_01,ctx_857,0.594,3,0
log_7097,2024-01-14 17:00:00,prod_026,seg_02,ctx_487,0.653,4,1
log_7098,2024-01-23 21:00:00,prod_039,seg_03,ctx_574,0.609,3,1
log_7099,2024-01-24 14:00:00,prod_094,seg_02,ctx_997,0.881,5,1
log_7100,2024-01-01 15:00:00,prod_083,seg_01,ctx_608,0.54,3,0
log_7101,2024-01-24 15:00:00,prod_098,seg_06,ctx_245,0.575,3,0
log_7102,2024-01-15 16:00:00,prod_062,seg_03,ctx_670,0.467,3,0
log_7103,2024-01-19 12:00:00,prod_071,seg_03,ctx_121,0.521,3,0
log_7104,2024-01-24 09:00:00,prod_004,seg_07,ctx_343,0.645,4,1
log_7105,2024-01-15 12:00:00,prod_055,seg_09,ctx_741,0.449,3,0
log_7106,2024-01-14 16:00:00,prod_069,seg_07,ctx_467,0.754,4,1
log_7107,2024-01-02 10:00:00,prod_022,seg_07,ctx_482,0.418,3,0
log_7108,2024-01-13 23:00:00,prod_096,seg_06,ctx_391,0.894,5,1
log_7109,2024-01-24 03:00:00,prod_096,seg_05,ctx_168,0.47,3,0
log_7110,2024-01-11 11:00:00,prod_031,seg_01,ctx_749,0.857,4,1
log_7111,2024-01-22 19:00:00,prod_043,seg_06,ctx_900,0.706,4,1
log_7112,2024-01-25 19:00:00,prod_084,seg_04,ctx_126,0.865,4,1
log_7113,2024-01-02 06:00:00,prod_029,seg_05,ctx_590,0.641,4,1
log_7114,2024-01-16 09:00:00,prod_066,seg_07,ctx_001,0.39,3,0
log_7115,2024-01-21 11:00:00,prod_014,seg_07,ctx_266,0.623,3,1
log_7116,2024-01-10 08:00:00,prod_038,seg_03,ctx_666,0.988,5,1
log_7117,2024-01-25 13:00:00,prod_047,seg_01,ctx_410,0.725,4,1
log_7118,2024-01-18 08:00:00,prod_036,seg_06,ctx_312,0.354,2,0
log_7119,2024-01-16 09:00:00,prod_001,seg_07,ctx_276,0.336,2,0
log_7120,2024-01-16 03:00:00,prod_030,seg_08,ctx_275,0.554,3,0
log_7121,2024-01-29 07:00:00,prod_010,seg_07,ctx_752,0.505,3,0
log_7122,2024-01-12 03:00:00,prod_010,seg_08,ctx_652,0.822,4,1
log_7123,2024-01-29 19:00:00,prod_082,seg_05,ctx_216,0.405,3,0
log_7124,2024-01-11 21:00:00,prod_091,seg_07,ctx_947,0.805,4,1
log_7125,2024-01-09 01:00:00,prod_077,seg_00,ctx_888,0.478,3,0
log_7126,2024-01-14 04:00:00,prod_075,seg_09,ctx_091,0.83,4,1
log_7127,2024-01-26 15:00:00,prod_048,seg_06,ctx_774,0.602,3,1
log_7128,2024-01-03 18:00:00,prod_070,seg_00,ctx_564,0.55,3,0
log_7129,2024-01-23 11:00:00,prod_009,seg_04,ctx_522,0.858,4,1
log_7130,2024-01-02 16:00:00,prod_056,seg_07,ctx_149,0.847,4,1
log_7131,2024-01-22 17:00:00,prod_051,seg_05,ctx_018,0.866,4,1
log_7132,2024-01-13 09:00:00,prod_044,seg_01,ctx_460,0.492,3,0
log_7133,2024-01-19 18:00:00,prod_055,seg_00,ctx_828,0.87,4,1
log_7134,2024-01-08 22:00:00,prod_020,seg_06,ctx_110,0.625,4,1
log_7135,2024-01-20 20:00:00,prod_029,seg_03,ctx_074,0.47,3,0
log_7136,2024-01-02 21:00:00,prod_047,seg_05,ctx_924,0.6,3,0
log_7137,2024-01-27 17:00:00,prod_029,seg_01,ctx_303,0.402,3,0
log_7138,2024-01-25 19:00:00,prod_049,seg_06,ctx_153,0.73,4,1
log_7139,2024-01-24 08:00:00,prod_038,seg_01,ctx_139,0.341,2,0
log_7140,2024-01-26 13:00:00,prod_060,seg_07,ctx_803,0.413,3,0
log_7141,2024-01-27 15:00:00,prod_092,seg_08,ctx_105,0.378,3,0
log_7142,2024-01-22 20:00:00,prod_034,seg_02,ctx_431,0.317,2,0
log_7143,2024-01-18 09:00:00,prod_086,seg_07,ctx_004,0.871,4,1
log_7144,2024-01-02 04:00:00,prod_071,seg_09,ctx_841,0.421,3,0
log_7145,2024-01-03 08:00:00,prod_075,seg_01,ctx_964,0.882,5,1
log_7146,2024-01-19 19:00:00,prod_025,seg_04,ctx_885,0.923,5,1
log_7147,2024-01-07 02:00:00,prod_036,seg_06,ctx_357,0.593,3,0
log_7148,2024-01-18 15:00:00,prod_027,seg_03,ctx_647,0.367,2,0
log_7149,2024-01-12 12:00:00,prod_028,seg_06,ctx_907,0.858,4,1
log_7150,2024-01-07 13:00:00,prod_057,seg_04,ctx_161,0.507,3,0
log_7151,2024-01-26 20:00:00,prod_036,seg_02,ctx_508,0.366,2,0
log_7152,2024-01-08 05:00:00,prod_017,seg_02,ctx_834,0.365,2,0
log_7153,2024-01-09 11:00:00,prod_064,seg_05,ctx_871,0.302,2,0
log_7154,2024-01-15 19:00:00,prod_056,seg_01,ctx_218,0.55,3,0
log_7155,2024-01-07 15:00:00,prod_046,seg_06,ctx_563,0.869,4,1
log_7156,2024-01-30 07:00:00,prod_007,seg_01,ctx_069,0.39,3,0
log_7157,2024-01-22 00:00:00,prod_012,seg_05,ctx_024,0.479,3,0
log_7158,2024-01-06 13:00:00,prod_037,seg_03,ctx_663,0.356,2,0
log_7159,2024-01-20 01:00:00,prod_067,seg_06,ctx_615,0.403,3,0
log_7160,2024-01-18 12:00:00,prod_084,seg_07,ctx_309,0.403,3,0
log_7161,2024-01-04 17:00:00,prod_025,seg_07,ctx_113,0.627,4,1
log_7162,2024-01-11 05:00:00,prod_088,seg_03,ctx_789,0.773,4,1
log_7163,2024-01-21 01:00:00,prod_048,seg_00,ctx_546,0.572,3,0
log_7164,2024-01-09 00:00:00,prod_082,seg_07,ctx_491,0.548,3,0
log_7165,2024-01-02 09:00:00,prod_046,seg_00,ctx_765,0.906,5,1
log_7166,2024-01-17 06:00:00,prod_059,seg_05,ctx_923,0.453,3,0
log_7167,2024-01-05 20:00:00,prod_029,seg_08,ctx_742,0.582,3,0
log_7168,2024-01-10 15:00:00,prod_000,seg_01,ctx_855,0.46,3,0
log_7169,2024-01-26 09:00:00,prod_086,seg_07,ctx_091,0.447,3,0
log_7170,2024-01-28 03:00:00,prod_040,seg_08,ctx_143,0.405,3,0
log_7171,2024-01-20 21:00:00,prod_068,seg_03,ctx_960,0.681,4,1
log_7172,2024-01-29 01:00:00,prod_053,seg_02,ctx_306,0.49,3,0
log_7173,2024-01-24 22:00:00,prod_092,seg_08,ctx_715,0.613,3,1
log_7174,2024-01-24 17:00:00,prod_057,seg_01,ctx_850,0.608,3,1
log_7175,2024-01-20 22:00:00,prod_055,seg_01,ctx_692,0.514,3,0
log_7176,2024-01-07 04:00:00,prod_035,seg_05,ctx_169,0.627,4,1
log_7177,2024-01-14 18:00:00,prod_098,seg_00,ctx_384,0.446,3,0
log_7178,2024-01-17 15:00:00,prod_076,seg_07,ctx_633,0.643,4,1
log_7179,2024-01-22 08:00:00,prod_046,seg_01,ctx_538,0.555,3,0
log_7180,2024-01-02 05:00:00,prod_043,seg_01,ctx_084,0.691,4,1
log_7181,2024-01-13 11:00:00,prod_025,seg_08,ctx_845,0.714,4,1
log_7182,2024-01-13 03:00:00,prod_068,seg_05,ctx_289,0.375,2,0
log_7183,2024-01-19 04:00:00,prod_055,seg_01,ctx_168,0.642,4,1
log_7184,2024-01-06 03:00:00,prod_084,seg_07,ctx_907,0.694,4,1
log_7185,2024-01-20 17:00:00,prod_054,seg_00,ctx_366,0.771,4,1
log_7186,2024-01-15 03:00:00,prod_005,seg_06,ctx_215,0.539,3,0
log_7187,2024-01-30 15:00:00,prod_007,seg_00,ctx_038,0.553,3,0
log_7188,2024-01-24 01:00:00,prod_031,seg_08,ctx_764,0.516,3,0
log_7189,2024-01-17 00:00:00,prod_011,seg_06,ctx_391,0.483,3,0
log_7190,2024-01-24 11:00:00,prod_007,seg_08,ctx_034,0.659,4,1
log_7191,2024-01-11 15:00:00,prod_097,seg_08,ctx_940,0.732,4,1
log_7192,2024-01-10 00:00:00,prod_000,seg_03,ctx_963,0.413,3,0
log_7193,2024-01-09 10:00:00,prod_009,seg_06,ctx_132,0.338,2,0
log_7194,2024-01-30 18:00:00,prod_072,seg_00,ctx_124,0.715,4,1
log_7195,2024-01-14 00:00:00,prod_046,seg_02,ctx_744,0.734,4,1
log_7196,2024-01-22 05:00:00,prod_054,seg_00,ctx_936,0.459,3,0
log_7197,2024-01-20 12:00:00,prod_017,seg_05,ctx_110,0.554,3,0
log_7198,2024-01-09 06:00:00,prod_088,seg_02,ctx_566,0.31,2,0
log_7199,2024-01-14 16:00:00,prod_025,seg_06,ctx_319,0.613,3,1
log_7200,2024-01-08 09:00:00,prod_099,seg_04,ctx_345,0.786,4,1
log_7201,2024-01-19 04:00:00,prod_056,seg_04,ctx_779,0.622,3,1
log_7202,2024-01-08 01:00:00,prod_016,seg_07,ctx_804,0.528,3,0
log_7203,2024-01-26 23:00:00,prod_047,seg_01,ctx_638,0.846,4,1
log_7204,2024-01-01 18:00:00,prod_048,seg_05,ctx_464,0.695,4,1
log_7205,2024-01-06 21:00:00,prod_087,seg_09,ctx_485,0.472,3,0
log_7206,2024-01-21 02:00:00,prod_075,seg_01,ctx_756,0.455,3,0
log_7207,2024-01-23 06:00:00,prod_093,seg_01,ctx_336,0.644,4,1
log_7208,2024-01-15 02:00:00,prod_028,seg_00,ctx_566,0.399,3,0
log_7209,2024-01-13 17:00:00,prod_042,seg_04,ctx_313,0.682,4,1
log_7210,2024-01-11 20:00:00,prod_074,seg_03,ctx_098,0.607,3,1
log_7211,2024-01-12 03:00:00,prod_030,seg_00,ctx_903,0.681,4,1
log_7212,2024-01-16 01:00:00,prod_025,seg_01,ctx_802,0.766,4,1
log_7213,2024-01-26 21:00:00,prod_032,seg_03,ctx_682,0.315,2,0
log_7214,2024-01-05 22:00:00,prod_053,seg_00,ctx_273,0.599,3,0
log_7215,2024-01-24 03:00:00,prod_018,seg_07,ctx_010,0.329,2,0
log_7216,2024-01-05 08:00:00,prod_036,seg_03,ctx_631,0.486,3,0
log_7217,2024-01-07 14:00:00,prod_050,seg_06,ctx_221,0.7,4,1
log_7218,2024-01-13 08:00:00,prod_072,seg_06,ctx_028,0.547,3,0
log_7219,2024-01-25 06:00:00,prod_084,seg_02,ctx_648,0.359,2,0
log_7220,2024-01-14 23:00:00,prod_000,seg_00,ctx_490,0.737,4,1
log_7221,2024-01-12 19:00:00,prod_064,seg_07,ctx_812,0.324,2,0
log_7222,2024-01-29 22:00:00,prod_057,seg_03,ctx_655,0.546,3,0
log_7223,2024-01-26 20:00:00,prod_097,seg_07,ctx_239,0.462,3,0
log_7224,2024-01-29 00:00:00,prod_036,seg_07,ctx_652,0.777,4,1
log_7225,2024-01-09 11:00:00,prod_025,seg_06,ctx_760,0.304,2,0
log_7226,2024-01-30 07:00:00,prod_013,seg_07,ctx_093,0.689,4,1
log_7227,2024-01-29 20:00:00,prod_075,seg_00,ctx_343,0.59,3,0
log_7228,2024-01-09 01:00:00,prod_029,seg_09,ctx_032,0.472,3,0
log_7229,2024-01-13 04:00:00,prod_011,seg_01,ctx_873,0.566,3,0
log_7230,2024-01-01 15:00:00,prod_057,seg_06,ctx_238,0.602,3,1
log_7231,2024-01-23 22:00:00,prod_017,seg_08,ctx_907,0.521,3,0
log_7232,2024-01-29 05:00:00,prod_005,seg_04,ctx_473,0.307,2,0
log_7233,2024-01-14 16:00:00,prod_087,seg_05,ctx_634,0.5,3,0
log_7234,2024-01-11 07:00:00,prod_002,seg_09,ctx_961,0.769,4,1
log_7235,2024-01-20 03:00:00,prod_069,seg_03,ctx_491,0.353,2,0
log_7236,2024-01-06 21:00:00,prod_053,seg_00,ctx_036,0.383,3,0
log_7237,2024-01-20 07:00:00,prod_047,seg_00,ctx_538,0.55,3,0
log_7238,2024-01-02 15:00:00,prod_090,seg_02,ctx_714,0.715,4,1
log_7239,2024-01-07 21:00:00,prod_016,seg_01,ctx_398,0.612,3,1
log_7240,2024-01-07 15:00:00,prod_085,seg_00,ctx_008,0.838,4,1
log_7241,2024-01-17 03:00:00,prod_050,seg_09,ctx_223,0.306,2,0
log_7242,2024-01-30 01:00:00,prod_020,seg_01,ctx_207,0.583,3,0
log_7243,2024-01-26 10:00:00,prod_077,seg_08,ctx_222,0.598,3,0
log_7244,2024-01-10 02:00:00,prod_013,seg_07,ctx_436,0.477,3,0
log_7245,2024-01-03 12:00:00,prod_035,seg_08,ctx_323,0.836,4,1
log_7246,2024-01-04 11:00:00,prod_052,seg_01,ctx_585,0.635,4,1
log_7247,2024-01-07 07:00:00,prod_099,seg_05,ctx_833,0.533,3,0
log_7248,2024-01-19 04:00:00,prod_084,seg_07,ctx_947,0.789,4,1
log_7249,2024-01-20 06:00:00,prod_044,seg_04,ctx_851,0.454,3,0
log_7250,2024-01-16 14:00:00,prod_004,seg_00,ctx_226,0.618,3,1
log_7251,2024-01-05 04:00:00,prod_074,seg_09,ctx_082,0.683,4,1
log_7252,2024-01-17 19:00:00,prod_079,seg_05,ctx_665,0.502,3,0
log_7253,2024-01-20 03:00:00,prod_099,seg_01,ctx_406,0.775,4,1
log_7254,2024-01-12 21:00:00,prod_024,seg_04,ctx_235,0.783,4,1
log_7255,2024-01-14 01:00:00,prod_054,seg_05,ctx_802,0.38,3,0
log_7256,2024-01-23 21:00:00,prod_069,seg_09,ctx_899,0.623,3,1
log_7257,2024-01-01 10:00:00,prod_051,seg_07,ctx_200,0.871,4,1
log_7258,2024-01-08 02:00:00,prod_059,seg_07,ctx_313,0.831,4,1
log_7259,2024-01-05 14:00:00,prod_093,seg_05,ctx_421,0.428,3,0
log_7260,2024-01-27 10:00:00,prod_067,seg_00,ctx_969,0.727,4,1
log_7261,2024-01-29 02:00:00,prod_018,seg_03,ctx_267,0.302,2,0
log_7262,2024-01-04 01:00:00,prod_067,seg_02,ctx_792,0.746,4,1
log_7263,2024-01-09 20:00:00,prod_090,seg_01,ctx_303,0.797,4,1
log_7264,2024-01-28 11:00:00,prod_084,seg_07,ctx_168,0.496,3,0
log_7265,2024-01-05 22:00:00,prod_005,seg_04,ctx_543,0.389,3,0
log_7266,2024-01-07 17:00:00,prod_089,seg_00,ctx_185,0.829,4,1
log_7267,2024-01-18 10:00:00,prod_090,seg_02,ctx_824,0.55,3,0
log_7268,2024-01-11 08:00:00,prod_020,seg_01,ctx_415,0.676,4,1
log_7269,2024-01-05 13:00:00,prod_028,seg_06,ctx_149,0.716,4,1
log_7270,2024-01-21 03:00:00,prod_031,seg_09,ctx_088,0.313,2,0
log_7271,2024-01-06 19:00:00,prod_089,seg_03,ctx_879,0.533,3,0
log_7272,2024-01-12 01:00:00,prod_083,seg_02,ctx_567,0.704,4,1
log_7273,2024-01-05 10:00:00,prod_073,seg_00,ctx_611,0.607,3,1
log_7274,2024-01-25 18:00:00,prod_083,seg_03,ctx_894,0.388,3,0
log_7275,2024-01-09 11:00:00,prod_016,seg_09,ctx_797,0.612,3,1
log_7276,2024-01-30 14:00:00,prod_077,seg_05,ctx_494,0.679,4,1
log_7277,2024-01-30 12:00:00,prod_081,seg_07,ctx_757,0.361,2,0
