product_1,product_2,similarity
prod_039,prod_086,0.7076076
prod_031,prod_074,0.7070361
prod_026,prod_028,0.7068635
prod_032,prod_054,0.7068324
prod_052,prod_064,0.7067563
prod_034,prod_066,0.7066666
prod_072,prod_080,0.70599455
prod_070,prod_091,0.7056958
prod_026,prod_098,0.7056844
prod_050,prod_079,0.7056036
prod_008,prod_011,0.7053264
prod_014,prod_031,0.7052508
prod_007,prod_096,0.7051182
prod_039,prod_092,0.7047631
prod_058,prod_070,0.7044033
prod_050,prod_092,0.7040074
prod_034,prod_037,0.70380586
prod_002,prod_054,0.70374924
prod_053,prod_091,0.7024651
prod_007,prod_059,0.7023443
prod_037,prod_053,0.7021955
prod_015,prod_049,0.7020123
prod_031,prod_092,0.7017648
prod_023,prod_072,0.70109004
prod_087,prod_088,0.7010594
prod_008,prod_097,0.7005368
prod_062,prod_082,0.70040613
prod_027,prod_070,0.7003865
prod_012,prod_054,0.7002523
prod_053,prod_095,0.7001885
prod_013,prod_058,0.7000015
prod_016,prod_069,0.6996636
prod_050,prod_086,0.6995883
prod_040,prod_052,0.69902575
prod_033,prod_052,0.69878715
prod_087,prod_095,0.6985053
prod_053,prod_058,0.6983675
prod_035,prod_052,0.69819486
prod_037,prod_075,0.69770855
prod_007,prod_024,0.69761676
prod_072,prod_081,0.697318
prod_050,prod_056,0.69730276
prod_035,prod_082,0.6972076
prod_029,prod_062,0.6970106
prod_056,prod_069,0.69694936
prod_032,prod_050,0.69687957
prod_003,prod_020,0.69686437
prod_031,prod_032,0.69685155
prod_032,prod_039,0.6968346
prod_031,prod_040,0.69676715
prod_014,prod_087,0.6958201
prod_036,prod_080,0.695482
prod_008,prod_059,0.6953655
prod_002,prod_050,0.6949592
prod_000,prod_003,0.6947032
prod_014,prod_054,0.69453245
prod_008,prod_084,0.6939938
prod_054,prod_056,0.6933374
prod_052,prod_079,0.69317275
prod_039,prod_099,0.69285405
prod_045,prod_065,0.6927068
prod_087,prod_092,0.69261587
prod_074,prod_087,0.6921469
prod_059,prod_063,0.6920681
prod_007,prod_068,0.692038
prod_005,prod_007,0.6918577
prod_026,prod_041,0.69123226
prod_054,prod_074,0.6908788
prod_029,prod_090,0.6905162
prod_018,prod_049,0.69034785
prod_062,prod_085,0.6897985
prod_047,prod_053,0.6897717
prod_060,prod_072,0.6897669
prod_001,prod_076,0.68936694
prod_067,prod_080,0.687676
prod_021,prod_026,0.687518
prod_069,prod_099,0.687496
prod_058,prod_075,0.687477
prod_002,prod_031,0.68726444
prod_033,prod_054,0.6871302
prod_002,prod_039,0.68710834
prod_032,prod_087,0.6866596
prod_048,prod_070,0.6863354
prod_059,prod_067,0.6863074
prod_026,prod_065,0.68414736
prod_004,prod_066,0.68402886
prod_034,prod_058,0.6838805
prod_039,prod_040,0.68325394
prod_003,prod_034,0.68276393
prod_007,prod_080,0.68273586
prod_007,prod_017,0.6826937
prod_012,prod_050,0.682685
prod_016,prod_018,0.6824546
prod_042,prod_049,0.6817513
prod_053,prod_071,0.6814704
prod_023,prod_042,0.68137383
prod_039,prod_095,0.68134534
prod_033,prod_050,0.6810712
prod_044,prod_069,0.67991674
prod_035,prod_085,0.6795545
prod_072,prod_096,0.67862016
prod_018,prod_035,0.6785639
prod_001,prod_063,0.67823344
prod_070,prod_083,0.6782152
prod_069,prod_095,0.6779294
prod_040,prod_087,0.67791367
prod_014,prod_039,0.67785877
prod_042,prod_081,0.6778246
prod_023,prod_067,0.67780256
prod_014,prod_050,0.67741346
prod_003,prod_004,0.67728144
prod_009,prod_053,0.67719954
prod_003,prod_075,0.67713314
prod_050,prod_074,0.676943
prod_023,prod_082,0.67684454
prod_031,prod_079,0.6767091
prod_002,prod_087,0.67641413
prod_027,prod_034,0.6759104
prod_062,prod_072,0.6757061
prod_035,prod_072,0.6753267
prod_069,prod_086,0.67524314
prod_054,prod_064,0.6751592
prod_081,prod_082,0.6741495
prod_013,prod_047,0.6732126
prod_043,prod_045,0.6730548
prod_023,prod_085,0.6728845
prod_052,prod_078,0.67280847
prod_052,prod_057,0.67257065
prod_036,prod_062,0.67255145
prod_031,prod_071,0.6725144
prod_030,prod_076,0.671803
prod_067,prod_081,0.6715512
prod_053,prod_089,0.6713417
prod_024,prod_072,0.6710876
prod_007,prod_097,0.67091864
prod_039,prod_074,0.6698503
prod_070,prod_073,0.6697068
prod_016,prod_054,0.66875774
prod_051,prod_053,0.66849554
prod_055,prod_076,0.668456
prod_039,prod_079,0.6683201
prod_060,prod_067,0.6680795
prod_081,prod_085,0.6678751
prod_049,prod_082,0.66711056
prod_016,prod_052,0.66693443
prod_013,prod_048,0.6668145
prod_050,prod_064,0.66630894
prod_042,prod_060,0.6662843
prod_016,prod_050,0.6658494
prod_006,prod_029,0.66547555
prod_006,prod_036,0.6654079
prod_015,prod_057,0.665286
prod_005,prod_072,0.66516256
prod_068,prod_072,0.66512555
prod_060,prod_082,0.6642562
prod_034,prod_048,0.66376656
prod_009,prod_031,0.6634644
prod_036,prod_093,0.66297483
prod_076,prod_098,0.6627435
prod_039,prod_064,0.66251767
prod_015,prod_090,0.66227436
prod_028,prod_076,0.66227037
prod_015,prod_078,0.6613572
prod_031,prod_033,0.66130453
prod_029,prod_093,0.6612064
prod_060,prod_085,0.66062665
prod_033,prod_039,0.6605563
prod_008,prod_080,0.66040313
prod_038,prod_052,0.66023535
prod_079,prod_087,0.659929
prod_031,prod_064,0.6597341
prod_000,prod_066,0.65945417
prod_048,prod_053,0.6592472
prod_055,prod_063,0.6592116
prod_022,prod_063,0.65906376
prod_031,prod_089,0.65794814
prod_071,prod_087,0.65788746
prod_007,prod_035,0.6577002
prod_049,prod_085,0.6572842
prod_015,prod_023,0.6572344
prod_020,prod_066,0.6569974
prod_047,prod_075,0.65698576
prod_031,prod_051,0.65676254
prod_003,prod_070,0.6563338
prod_067,prod_096,0.6560152
prod_017,prod_072,0.6555385
prod_042,prod_096,0.65547633
prod_048,prod_075,0.65507793
prod_029,prod_049,0.65506876
prod_062,prod_067,0.6547204
prod_015,prod_081,0.6545369
prod_034,prod_083,0.65429056
prod_013,prod_073,0.6542877
prod_031,prod_091,0.654
prod_011,prod_063,0.65369076
prod_082,prod_096,0.65342396
prod_054,prod_071,0.6526861
prod_018,prod_056,0.652612
prod_013,prod_027,0.6525778
prod_004,prod_037,0.6525012
prod_007,prod_062,0.6521428
prod_015,prod_019,0.6515282
prod_087,prod_091,0.6510218
prod_018,prod_078,0.65079087
prod_014,prod_069,0.65064895
prod_064,prod_087,0.65056986
prod_018,prod_057,0.65051615
prod_045,prod_059,0.6504198
prod_053,prod_073,0.6503635
prod_003,prod_013,0.65031576
prod_019,prod_029,0.6501674
prod_009,prod_054,0.6499293
prod_009,prod_087,0.64986527
prod_026,prod_043,0.6497149
prod_047,prod_070,0.6496618
prod_008,prod_035,0.64953977
prod_019,prod_052,0.6493724
prod_015,prod_038,0.64888173
prod_033,prod_087,0.6488797
prod_085,prod_096,0.6487742
prod_024,prod_042,0.64829725
prod_050,prod_081,0.64801425
prod_024,prod_067,0.64752036
prod_035,prod_063,0.64729977
prod_034,prod_073,0.64694124
prod_052,prod_090,0.6465677
prod_013,prod_083,0.64616084
prod_053,prod_077,0.6458993
prod_024,prod_082,0.6457469
prod_065,prod_076,0.64547896
prod_004,prod_058,0.6452406
prod_042,prod_090,0.64521766
prod_036,prod_041,0.64496976
prod_042,prod_057,0.64468634
prod_087,prod_089,0.644286
prod_031,prod_056,0.64418197
prod_027,prod_075,0.6437272
prod_072,prod_097,0.64361495
prod_005,prod_042,0.64328814
prod_029,prod_061,0.6431524
prod_051,prod_087,0.642438
prod_021,prod_036,0.64209664
prod_042,prod_068,0.641906
prod_015,prod_060,0.64189905
prod_035,prod_067,0.64177424
prod_067,prod_068,0.64156586
prod_073,prod_075,0.6415502
prod_049,prod_072,0.641365
prod_022,prod_045,0.6411743
prod_024,prod_085,0.6409998
prod_005,prod_067,0.6403358
prod_042,prod_078,0.64015913
prod_021,prod_029,0.64012194
prod_005,prod_082,0.6401136
prod_029,prod_041,0.6399424
prod_068,prod_082,0.6392132
prod_069,prod_074,0.63891876
prod_054,prod_081,0.6386806
prod_050,prod_071,0.6385771
prod_052,prod_056,0.63818836
prod_018,prod_038,0.63788366
prod_013,prod_077,0.63782895
prod_045,prod_094,0.63731086
prod_051,prod_054,0.63626546
prod_063,prod_084,0.6360793
prod_009,prod_050,0.6359444
prod_026,prod_094,0.6358953
prod_075,prod_083,0.63533753
prod_054,prod_089,0.635168
prod_068,prod_085,0.6348975
prod_005,prod_085,0.63477105
prod_039,prod_071,0.63455945
prod_070,prod_077,0.6345299
prod_069,prod_081,0.6344746
prod_063,prod_094,0.6342318
prod_022,prod_026,0.63402957
prod_001,prod_045,0.6336676
prod_053,prod_083,0.633503
prod_016,prod_031,0.63278824
prod_027,prod_053,0.6325472
prod_036,prod_049,0.6325059
prod_017,prod_042,0.6324925
prod_036,prod_090,0.63244396
prod_010,prod_052,0.6323456
prod_019,prod_042,0.6319925
prod_039,prod_091,0.6319901
prod_017,prod_067,0.63153964
prod_015,prod_061,0.631243
prod_015,prod_096,0.631045
prod_008,prod_062,0.6304191
prod_034,prod_047,0.62995905
prod_016,prod_039,0.6298348
prod_008,prod_093,0.62982404
prod_017,prod_082,0.62976784
prod_011,prod_045,0.62904334
prod_010,prod_015,0.6289845
prod_057,prod_082,0.6287416
prod_006,prod_008,0.628691
prod_082,prod_090,0.6284663
prod_009,prod_039,0.6280832
prod_046,prod_052,0.6276423
prod_038,prod_042,0.6275669
prod_004,prod_047,0.62718415
prod_029,prod_057,0.6265389
prod_000,prod_037,0.62627983
prod_040,prod_070,0.6258418
prod_018,prod_019,0.62560546
prod_039,prod_056,0.62540966
prod_023,prod_069,0.6249347
prod_078,prod_082,0.6249302
prod_017,prod_085,0.62485886
prod_052,prod_061,0.6239527
prod_012,prod_053,0.6239438
prod_018,prod_090,0.6238836
prod_015,prod_024,0.62375444
prod_020,prod_037,0.6234324
prod_075,prod_077,0.62270296
prod_050,prod_051,0.6221876
prod_049,prod_067,0.6219593
prod_042,prod_097,0.62103784
prod_056,prod_087,0.6209838
prod_039,prod_089,0.6206646
prod_050,prod_089,0.6203954
prod_026,prod_059,0.62007535
prod_015,prod_046,0.61987966
prod_000,prod_058,0.61940837
prod_039,prod_051,0.6188033
prod_005,prod_015,0.6187136
prod_016,prod_087,0.61847395
prod_067,prod_097,0.6183821
prod_023,prod_050,0.61806184
prod_082,prod_097,0.61785096
prod_011,prod_026,0.6177606
prod_057,prod_085,0.61769104
prod_015,prod_068,0.61717707
prod_019,prod_082,0.61711246
prod_070,prod_088,0.6167642
prod_020,prod_058,0.6167325
prod_007,prod_049,0.616075
prod_030,prod_066,0.6157499
prod_010,prod_029,0.6150976
prod_078,prod_085,0.6148411
prod_059,prod_076,0.6142458
prod_045,prod_084,0.61379784
prod_023,prod_054,0.6134422
prod_029,prod_078,0.613185
prod_085,prod_097,0.61239827
prod_034,prod_077,0.61223054
prod_042,prod_061,0.61213756
prod_038,prod_082,0.61206025
prod_045,prod_055,0.61173475
prod_085,prod_090,0.6114247
prod_001,prod_026,0.6098323
prod_008,prod_041,0.6086694
prod_012,prod_013,0.60859793
prod_066,prod_098,0.60857534
prod_010,prod_042,0.6083141
prod_070,prod_092,0.60822415
prod_010,prod_018,0.6082002
prod_028,prod_066,0.6075297
prod_015,prod_017,0.6074562
prod_060,prod_069,0.6073427
prod_004,prod_048,0.60610276
prod_025,prod_052,0.60551596
prod_008,prod_021,0.60546756
prod_026,prod_084,0.6049135
prod_005,prod_050,0.6046369
prod_018,prod_046,0.6035287
prod_036,prod_043,0.6035225
prod_013,prod_088,0.6033962
prod_000,prod_047,0.60337675
prod_054,prod_091,0.6029147
prod_029,prod_038,0.60243565
prod_072,prod_090,0.60235864
prod_057,prod_072,0.60224175
prod_019,prod_085,0.60198265
prod_038,prod_085,0.60170484
prod_035,prod_045,0.6014284
prod_019,prod_036,0.6011631
prod_029,prod_043,0.6005838
prod_070,prod_079,0.60055685
prod_020,prod_047,0.6005564
prod_015,prod_025,0.60052
prod_069,prod_071,0.6004637
prod_053,prod_088,0.6002882
prod_018,prod_061,0.6000573
prod_032,prod_070,0.59973055
prod_024,prod_050,0.59935796
prod_034,prod_040,0.5993102
prod_069,prod_096,0.59923834
prod_036,prod_057,0.59902537
prod_007,prod_093,0.5985877
prod_072,prod_078,0.59845155
prod_042,prod_046,0.59839827
prod_050,prod_060,0.59828836
prod_063,prod_080,0.59765327
prod_006,prod_007,0.5974233
prod_050,prod_096,0.5969805
prod_053,prod_092,0.59638304
prod_003,prod_053,0.5963767
prod_018,prod_023,0.5963104
prod_009,prod_069,0.59594613
prod_015,prod_097,0.595826
prod_061,prod_082,0.5958237
prod_002,prod_070,0.59558886
prod_012,prod_070,0.59529144
prod_024,prod_069,0.59473854
prod_004,prod_073,0.5946843
prod_005,prod_054,0.59461546
prod_013,prod_092,0.5940824
prod_065,prod_066,0.5939559
prod_029,prod_046,0.5938371
prod_010,prod_082,0.59325784
prod_054,prod_060,0.593177
prod_005,prod_069,0.5929195
prod_008,prod_049,0.5925499
prod_034,prod_088,0.5921162
prod_012,prod_075,0.5917757
prod_050,prod_068,0.5912712
prod_024,prod_054,0.5909733
prod_054,prod_096,0.59027296
prod_022,prod_076,0.59010196
prod_019,prod_072,0.58939606
prod_036,prod_078,0.58907324
prod_075,prod_088,0.58873975
prod_044,prod_052,0.58854693
prod_036,prod_061,0.5885317
prod_025,prod_029,0.58838594
prod_052,prod_086,0.58828014
prod_018,prod_081,0.58785903
prod_030,prod_037,0.58751196
prod_068,prod_069,0.58693826
prod_017,prod_050,0.58674175
prod_013,prod_032,0.58673894
prod_050,prod_097,0.58640385
prod_069,prod_091,0.5857854
prod_032,prod_053,0.58572954
prod_026,prod_055,0.5854627
prod_038,prod_072,0.58532405
prod_004,prod_027,0.58515024
prod_056,prod_070,0.5845142
prod_069,prod_089,0.5844493
prod_004,prod_077,0.5841323
prod_034,prod_092,0.58358765
prod_051,prod_069,0.58349365
prod_046,prod_082,0.5834201
prod_013,prod_040,0.5829527
prod_018,prod_060,0.5827964
prod_054,prod_068,0.5827451
prod_076,prod_094,0.58267146
prod_037,prod_098,0.58229625
prod_059,prod_066,0.5815973
prod_004,prod_083,0.5813614
prod_037,prod_059,0.5812744
prod_028,prod_037,0.58099794
prod_057,prod_067,0.5805966
prod_018,prod_025,0.58044434
prod_007,prod_090,0.5800324
prod_075,prod_092,0.57994246
prod_015,prod_044,0.5798324
prod_061,prod_085,0.57978296
prod_023,prod_052,0.5794181
prod_011,prod_076,0.5791858
prod_010,prod_085,0.5791654
prod_025,prod_042,0.57888395
prod_000,prod_048,0.5786978
prod_067,prod_078,0.5786614
prod_017,prod_069,0.5784909
prod_050,prod_091,0.5778639
prod_007,prod_041,0.57778233
prod_036,prod_038,0.5772629
prod_017,prod_054,0.57714987
prod_015,prod_086,0.5770885
prod_007,prod_057,0.57638097
prod_030,prod_058,0.5762625
prod_002,prod_013,0.5762123
prod_045,prod_080,0.57620066
prod_020,prod_048,0.5760434
prod_033,prod_070,0.5756176
prod_062,prod_063,0.5755294
prod_054,prod_097,0.5749556
prod_032,prod_034,0.5746167
prod_002,prod_053,0.5746031
prod_007,prod_021,0.5740053
prod_029,prod_099,0.5734677
prod_034,prod_079,0.5734376
prod_012,prod_034,0.57265764
prod_052,prod_081,0.5724726
prod_067,prod_090,0.57216084
prod_032,prod_075,0.57187104
prod_007,prod_078,0.57176995
prod_040,prod_075,0.5717051
prod_046,prod_085,0.57042503
prod_069,prod_097,0.5701838
prod_010,prod_036,0.5700183
prod_026,prod_035,0.570003
prod_002,prod_034,0.5699592
prod_058,prod_098,0.56988704
prod_037,prod_065,0.56972086
prod_018,prod_096,0.56916374
prod_028,prod_058,0.5687702
prod_072,prod_093,0.5683536
prod_061,prod_072,0.56814116
prod_006,prod_072,0.5674287
prod_000,prod_073,0.5673759
prod_026,prod_080,0.56732506
prod_008,prod_090,0.56679726
prod_014,prod_052,0.56649786
prod_029,prod_095,0.56584495
prod_052,prod_060,0.5652141
prod_015,prod_099,0.56520796
prod_038,prod_067,0.56511843
prod_019,prod_067,0.56476086
prod_010,prod_072,0.5647132
prod_020,prod_073,0.5646171
prod_018,prod_044,0.5645862
prod_025,prod_082,0.5645685
prod_001,prod_036,0.5643708
prod_018,prod_086,0.5643005
prod_007,prod_019,0.56379
prod_064,prod_070,0.5637705
prod_035,prod_076,0.56373024
prod_008,prod_043,0.56365883
prod_031,prod_081,0.56350005
prod_023,prod_031,0.5634601
prod_052,prod_099,0.5623965
prod_076,prod_084,0.5622504
prod_002,prod_075,0.5620073
prod_003,prod_031,0.5614546
prod_001,prod_029,0.56144893
prod_013,prod_079,0.5612094
prod_040,prod_053,0.5610102
prod_018,prod_024,0.5603877
prod_007,prod_038,0.55837387
prod_000,prod_077,0.55812484
prod_042,prod_044,0.5576044
prod_058,prod_059,0.5575153
prod_004,prod_012,0.5570361
prod_058,prod_065,0.5563332
prod_027,prod_059,0.55602
prod_000,prod_027,0.5559763
prod_034,prod_056,0.55565214
prod_020,prod_077,0.55528617
prod_046,prod_072,0.55482906
prod_042,prod_086,0.5545711
prod_016,prod_070,0.55448085
prod_018,prod_068,0.55417377
prod_036,prod_046,0.55412835
prod_020,prod_027,0.5532275
prod_005,prod_018,0.5531013
prod_000,prod_083,0.55284464
prod_008,prod_057,0.5527963
prod_015,prod_095,0.55265474
prod_052,prod_096,0.5519999
prod_003,prod_087,0.5511181
prod_023,prod_039,0.5503879
prod_020,prod_083,0.5501899
prod_053,prod_064,0.5501782
prod_025,prod_085,0.5500083
prod_039,prod_081,0.5497631
prod_075,prod_079,0.54901206
prod_033,prod_034,0.54870355
prod_052,prod_095,0.54829556
prod_014,prod_015,0.5478418
prod_045,prod_062,0.54778713
prod_008,prod_078,0.5471987
prod_013,prod_033,0.5467271
prod_053,prod_079,0.5466609
prod_008,prod_019,0.54664767
prod_041,prod_072,0.546587
prod_013,prod_064,0.5465591
prod_029,prod_055,0.5459809
prod_063,prod_090,0.5457603
prod_029,prod_044,0.5454004
prod_030,prod_047,0.5452853
prod_003,prod_054,0.54489917
prod_052,prod_074,0.5444703
prod_036,prod_055,0.5442542
prod_042,prod_099,0.54419374
prod_033,prod_053,0.5438009
prod_042,prod_093,0.5437045
prod_023,prod_087,0.543477
prod_006,prod_042,0.54346156
prod_024,prod_052,0.5433855
prod_007,prod_061,0.543382
prod_017,prod_018,0.5430604
prod_067,prod_093,0.5429795
prod_021,prod_072,0.5428766
prod_010,prod_067,0.5417783
prod_006,prod_067,0.54088587
prod_061,prod_067,0.5407024
prod_044,prod_082,0.54062814
prod_014,prod_018,0.54043394
prod_004,prod_088,0.540255
prod_082,prod_093,0.5401123
prod_081,prod_087,0.5400663
prod_025,prod_036,0.53982645
prod_030,prod_048,0.53942275
prod_006,prod_082,0.53937936
prod_082,prod_086,0.53796226
prod_029,prod_086,0.5378386
prod_007,prod_010,0.5378211
prod_048,prod_059,0.5374248
prod_034,prod_064,0.53719497
prod_018,prod_099,0.53690594
prod_052,prod_068,0.5367887
prod_031,prod_060,0.5366421
prod_005,prod_052,0.5363358
prod_085,prod_093,0.5354266
prod_026,prod_062,0.53534645
prod_025,prod_072,0.5351158
prod_028,prod_047,0.53485006
prod_047,prod_098,0.53477824
prod_048,prod_098,0.5345766
prod_022,prod_066,0.53445745
prod_004,prod_092,0.53434813
prod_006,prod_085,0.5341843
prod_015,prod_074,0.5341167
prod_008,prod_038,0.5337682
prod_046,prod_067,0.5333295
prod_033,prod_075,0.533111
prod_028,prod_048,0.53307444
prod_042,prod_095,0.53179
prod_000,prod_012,0.53172785
prod_007,prod_043,0.53169596
prod_052,prod_091,0.53162193
prod_035,prod_037,0.5316149
prod_064,prod_075,0.53113675
prod_035,prod_066,0.5304847
prod_003,prod_050,0.53030676
prod_049,prod_063,0.53011554
prod_003,prod_039,0.52933264
prod_018,prod_097,0.529212
prod_059,prod_083,0.5291093
prod_012,prod_020,0.52890927
prod_044,prod_085,0.528421
prod_039,prod_060,0.52827156
prod_082,prod_099,0.5277618
prod_031,prod_096,0.52758855
prod_008,prod_061,0.52720255
prod_007,prod_046,0.5270335
prod_027,prod_030,0.52648264
prod_085,prod_086,0.52641046
prod_011,prod_066,0.5263669
prod_016,prod_034,0.52602875
prod_017,prod_052,0.52574307
prod_030,prod_073,0.5247606
prod_027,prod_098,0.52475584
prod_004,prod_032,0.5239125
prod_014,prod_042,0.523743
prod_048,prod_065,0.52319837
prod_013,prod_056,0.52274984
prod_076,prod_080,0.5226244
prod_018,prod_095,0.52259564
prod_027,prod_028,0.52230865
prod_024,prod_031,0.5218893
prod_006,prod_050,0.52170914
prod_041,prod_042,0.52151024
prod_066,prod_094,0.5213672
prod_041,prod_067,0.5211431
prod_070,prod_081,0.5205652
prod_005,prod_031,0.5204743
prod_001,prod_008,0.5204188
prod_018,prod_074,0.5196178
prod_073,prod_098,0.51906294
prod_008,prod_010,0.5182772
prod_021,prod_042,0.5182401
prod_059,prod_073,0.51808447
prod_028,prod_073,0.51787555
prod_060,prod_087,0.5178691
prod_041,prod_082,0.5177496
prod_039,prod_096,0.5173421
prod_030,prod_083,0.51717114
prod_047,prod_065,0.5167005
prod_036,prod_099,0.5166657
prod_021,prod_067,0.5166615
prod_027,prod_065,0.516646
prod_006,prod_015,0.5162342
prod_015,prod_093,0.5161128
prod_082,prod_095,0.51499534
prod_031,prod_068,0.51462454
prod_013,prod_016,0.51441455
prod_021,prod_082,0.51418936
prod_083,prod_098,0.51364416
prod_041,prod_085,0.5132503
prod_025,prod_067,0.51312
prod_002,prod_004,0.5130252
prod_056,prod_075,0.5128986
prod_044,prod_072,0.5122874
prod_036,prod_044,0.51227796
prod_052,prod_097,0.5120912
prod_000,prod_088,0.5117964
prod_028,prod_083,0.5117547
prod_085,prod_099,0.51154256
prod_050,prod_093,0.51142603
prod_042,prod_074,0.51110977
prod_024,prod_039,0.51094747
prod_014,prod_082,0.5109079
prod_072,prod_086,0.5098926
prod_020,prod_088,0.50947315
prod_021,prod_085,0.5093177
prod_022,prod_037,0.5090773
prod_052,prod_071,0.50857353
prod_004,prod_040,0.5084262
prod_014,prod_029,0.5083898
prod_016,prod_053,0.5082533
prod_005,prod_039,0.5075512
prod_027,prod_035,0.5073186
prod_007,prod_025,0.5072199
prod_066,prod_084,0.5069636
prod_087,prod_096,0.50687236
prod_036,prod_095,0.50685614
prod_000,prod_092,0.50665337
prod_065,prod_073,0.50661045
prod_036,prod_086,0.5064186
prod_035,prod_058,0.5061591
prod_018,prod_091,0.50593764
prod_017,prod_031,0.5056184
prod_008,prod_046,0.5055926
prod_030,prod_077,0.50544894
prod_006,prod_054,0.5052141
prod_045,prod_049,0.5040867
prod_065,prod_083,0.50391805
prod_011,prod_037,0.5038179
prod_020,prod_092,0.50380635
prod_009,prod_052,0.5036503
prod_039,prod_068,0.5035868
prod_019,prod_063,0.502983
prod_045,prod_090,0.5024677
prod_016,prod_075,0.5013132
prod_029,prod_074,0.5008222
prod_024,prod_087,0.5005131
prod_043,prod_072,0.49933752
prod_014,prod_085,0.49903455
prod_015,prod_091,0.49841708
prod_072,prod_099,0.49839982
prod_085,prod_095,0.49824008
prod_005,prod_087,0.49757972
prod_057,prod_063,0.49721846
prod_077,prod_098,0.49703464
prod_031,prod_097,0.4968984
prod_028,prod_077,0.49655694
prod_008,prod_055,0.49615115
prod_054,prod_093,0.49610236
prod_052,prod_089,0.4959922
prod_000,prod_032,0.49547502
prod_023,prod_070,0.49522302
prod_015,prod_071,0.49510896
prod_022,prod_058,0.49492702
prod_062,prod_076,0.4946919
prod_047,prod_059,0.4946441
prod_053,prod_056,0.49452695
prod_037,prod_094,0.49428886
prod_026,prod_049,0.493884
prod_074,prod_082,0.49383113
prod_061,prod_063,0.49370992
prod_015,prod_041,0.4936054
prod_017,prod_039,0.49349043
prod_068,prod_087,0.49327466
prod_021,prod_050,0.49322724
prod_020,prod_032,0.49311805
prod_051,prod_052,0.49288344
prod_003,prod_069,0.49194568
prod_015,prod_021,0.49016675
prod_006,prod_069,0.49014395
prod_041,prod_050,0.48963377
prod_004,prod_079,0.4894583
prod_044,prod_067,0.4891623
prod_034,prod_081,0.48832288
prod_008,prod_025,0.48801398
prod_011,prod_058,0.4879914
prod_009,prod_015,0.48796427
prod_001,prod_007,0.4878464
prod_067,prod_086,0.48777673
prod_069,prod_093,0.48635846
prod_035,prod_048,0.48629797
prod_072,prod_095,0.48552725
prod_004,prod_064,0.4852291
prod_000,prod_002,0.48444134
prod_007,prod_044,0.48436305
prod_063,prod_078,0.48435834
prod_017,prod_087,0.483276
prod_018,prod_071,0.48325956
prod_039,prod_097,0.4828097
prod_037,prod_084,0.4824013
prod_014,prod_072,0.48197228
prod_002,prod_020,0.48183686
prod_065,prod_077,0.48166934
prod_074,prod_085,0.48147237
prod_007,prod_086,0.48142102
prod_004,prod_033,0.48119992
prod_058,prod_094,0.48024434
prod_015,prod_089,0.47996452
prod_035,prod_083,0.47852486
prod_015,prod_051,0.47775364
prod_000,prod_040,0.4776862
prod_009,prod_018,0.47768503
prod_059,prod_077,0.47734228
prod_020,prod_040,0.4761493
prod_021,prod_054,0.47597778
prod_040,prod_059,0.47493976
prod_026,prod_090,0.47484207
prod_042,prod_043,0.4739925
prod_041,prod_054,0.47349262
prod_087,prod_097,0.47308606
prod_012,prod_030,0.47287774
prod_043,prod_067,0.47272417
prod_038,prod_063,0.47237852
prod_005,prod_070,0.47226846
prod_042,prod_091,0.4720702
prod_067,prod_099,0.47166878
prod_007,prod_099,0.4715234
prod_042,prod_071,0.47127742
prod_060,prod_070,0.47086087
prod_018,prod_089,0.47046256
prod_014,prod_036,0.4703424
prod_043,prod_082,0.46974996
prod_019,prod_045,0.46970454
prod_024,prod_070,0.46813414
prod_030,prod_088,0.46753114
prod_058,prod_084,0.46738586
prod_018,prod_051,0.46724206
prod_070,prod_096,0.46722558
prod_010,prod_063,0.46703368
prod_035,prod_073,0.46628904
prod_066,prod_080,0.46556976
prod_036,prod_074,0.46556556
prod_072,prod_074,0.46503785
prod_045,prod_057,0.46488664
prod_043,prod_085,0.46486652
prod_014,prod_067,0.4646467
prod_009,prod_042,0.46400532
prod_023,prod_034,0.4638134
prod_012,prod_028,0.46311778
prod_007,prod_055,0.46296516
prod_012,prod_098,0.46291235
prod_041,prod_069,0.46245924
prod_088,prod_098,0.4617967
prod_021,prod_069,0.4613891
prod_082,prod_091,0.4612536
prod_028,prod_088,0.46118903
prod_008,prod_044,0.45999902
prod_022,prod_048,0.459758
prod_000,prod_079,0.45955393
prod_068,prod_070,0.45940474
prod_059,prod_088,0.45919484
prod_007,prod_095,0.45878947
prod_067,prod_095,0.45784858
prod_030,prod_092,0.4575681
prod_029,prod_071,0.45734417
prod_020,prod_079,0.45728022
prod_076,prod_090,0.4569221
prod_000,prod_064,0.45689383
prod_008,prod_086,0.45654193
prod_045,prod_078,0.455998
prod_043,prod_050,0.45586988
prod_042,prod_089,0.455713
prod_011,prod_048,0.4549514
prod_022,prod_047,0.4547962
prod_001,prod_072,0.45446813
prod_071,prod_082,0.45426157
prod_020,prod_064,0.45408657
prod_045,prod_061,0.4540608
prod_008,prod_099,0.45378283
prod_042,prod_051,0.4534937
prod_017,prod_070,0.45318368
prod_022,prod_027,0.45313427
prod_085,prod_091,0.45230746
prod_011,prod_027,0.4522678
prod_000,prod_033,0.45206267
prod_026,prod_057,0.45203683
prod_070,prod_097,0.45107272
prod_009,prod_029,0.45093042
prod_065,prod_088,0.4509136
prod_092,prod_098,0.45071918
prod_007,prod_014,0.45038724
prod_030,prod_040,0.44966644
