date,week,brand,region,latent_preference,preference_drift,market_share_target,switching_rate,price_elasticity
2024-09-09,140,TacoBell,Southwest,0.19405575239012418,-0.15199128823667235,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2024-09-09,140,Subway,Northeast,0.3074997247020951,-0.2124892372474032,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2024-09-09,140,Subway,South,0.7948163155830206,0.00017226254573027028,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2024-09-09,140,Subway,Midwest,0.502529377255563,0.14090954855737456,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2024-09-09,140,Subway,West,0.7242615565061531,0.0463394398604316,0.24228889639333023,0.264080582240048,-1.999635598348231
2024-09-09,140,Subway,Southwest,0.5282368785320691,0.03484786236052394,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2024-09-09,140,KFC,Northeast,0.6610419316017888,0.13921865829978364,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2024-09-09,140,KFC,South,0.663959245872168,-0.025711447751976785,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2024-09-09,140,KFC,Midwest,0.535349255198918,0.0870689749561321,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2024-09-09,140,KFC,West,0.28687083072608927,-0.2230851297827317,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2024-09-09,140,KFC,Southwest,0.63417802486764,0.03495814015512378,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2024-09-09,140,Dominos,Northeast,0.27519934103848503,0.016485851412828767,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2024-09-09,140,Dominos,South,0.2374073994811737,-0.15144410561201568,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2024-09-09,140,Dominos,Midwest,0.26068049486090866,-0.29543859799045974,0.10019145266430377,0.27749119186196053,-0.977809081224243
2024-09-09,140,Dominos,West,0.23825677318087612,0.12871724632757375,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2024-09-09,140,Dominos,Southwest,0.2549393913036354,0.06831035491950846,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2024-09-09,140,PizzaHut,Northeast,0.4356144791927343,0.16305945382476258,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2024-09-09,140,PizzaHut,South,0.44492162916212974,0.0184805900657461,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2024-09-09,140,PizzaHut,Midwest,0.7322132153019401,-0.0404893592184656,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2024-09-09,140,PizzaHut,West,0.35373804357171723,0.08939847602525391,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2024-09-09,140,PizzaHut,Southwest,0.02111475164007101,-0.014576720415960124,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2024-09-16,141,McDonalds,Northeast,0.99,0.2640916433420216,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2024-09-16,141,McDonalds,South,0.7597964788069257,0.11482169250570344,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2024-09-16,141,McDonalds,Midwest,0.6472750579812206,-0.11631064267583952,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2024-09-16,141,McDonalds,West,0.3528395094176579,-0.10624912351109442,0.2724710438053291,0.32062222572817095,-1.093428921375788
2024-09-16,141,McDonalds,Southwest,0.99,-0.044580476985143384,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2024-09-16,141,BurgerKing,Northeast,0.13167500375588734,-0.02715947894311743,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2024-09-16,141,BurgerKing,South,0.9299574813744227,0.2545681043087278,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2024-09-16,141,BurgerKing,Midwest,0.29899724510959064,0.013452695322918953,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2024-09-16,141,BurgerKing,West,0.4263527710974815,0.07644982506218759,0.10053500308910315,0.1221118822977808,-1.250572382001857
2024-09-16,141,BurgerKing,Southwest,0.6038104558925032,-0.033740283479446534,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2024-09-16,141,Wendys,Northeast,0.8113546672943043,0.017011906709862308,0.1328241465142246,0.2864796801727,-0.5393861269422597
2024-09-16,141,Wendys,South,0.09450002138527465,-0.04896834075785307,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2024-09-16,141,Wendys,Midwest,0.5270832843748251,-0.017104045352559574,0.08722314572501384,0.211067729489257,-1.3876437209805519
2024-09-16,141,Wendys,West,0.40329136202320615,-0.08162242999058644,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2024-09-16,141,Wendys,Southwest,0.14839908325115403,-0.04763717365122874,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2024-09-16,141,TacoBell,Northeast,0.7534736652475533,0.19708608645180795,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2024-09-16,141,TacoBell,South,0.015131530651151415,-0.17166387905529756,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2024-09-16,141,TacoBell,Midwest,0.4079814984223115,-0.028454632314181758,0.11549220000432603,0.150108946801192,-1.2052491665568945
2024-09-16,141,TacoBell,West,0.38174482553203826,0.07917812084442317,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2024-09-16,141,TacoBell,Southwest,0.19358996926944155,-0.165550991685272,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2024-09-16,141,Subway,Northeast,0.3157220063084215,-0.21444708995708903,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2024-09-16,141,Subway,South,0.7945737340185605,-0.010250453334742213,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2024-09-16,141,Subway,Midwest,0.5184137233051832,0.14661376029098253,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2024-09-16,141,Subway,West,0.7311273771093504,0.04302512614761657,0.24228889639333023,0.264080582240048,-1.999635598348231
2024-09-16,141,Subway,Southwest,0.5332303456518692,0.029661195164311836,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2024-09-16,141,KFC,Northeast,0.6669222291983787,0.14775067375029918,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2024-09-16,141,KFC,South,0.6616018339350178,-0.025417141835201263,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2024-09-16,141,KFC,Midwest,0.5378639818043518,0.09223541941549177,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2024-09-16,141,KFC,West,0.27440585350698876,-0.23289838914790637,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2024-09-16,141,KFC,Southwest,0.6174781375744391,0.020909970715848714,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2024-09-16,141,Dominos,Northeast,0.2632875009205358,0.017557931033230105,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2024-09-16,141,Dominos,South,0.22123501618787583,-0.154632569166963,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2024-09-16,141,Dominos,Midwest,0.25396092184709756,-0.2891742512659203,0.10019145266430377,0.27749119186196053,-0.977809081224243
2024-09-16,141,Dominos,West,0.2244737689159001,0.12791816180094825,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2024-09-16,141,Dominos,Southwest,0.24400622495763113,0.07036110831185476,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2024-09-16,141,PizzaHut,Northeast,0.41294107385519396,0.14682562852535014,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2024-09-16,141,PizzaHut,South,0.45736641852014437,0.03736495946188867,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2024-09-16,141,PizzaHut,Midwest,0.7241312154134918,-0.04213177906878592,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2024-09-16,141,PizzaHut,West,0.3542743332369813,0.09637434572864591,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2024-09-16,141,PizzaHut,Southwest,0.01,-0.02293763711815639,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2024-09-23,142,McDonalds,Northeast,0.99,0.26717174236419505,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2024-09-23,142,McDonalds,South,0.7463046517989658,0.10179324487045599,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2024-09-23,142,McDonalds,Midwest,0.6513323569911047,-0.11178996429324281,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2024-09-23,142,McDonalds,West,0.34881638920108704,-0.10980886435495274,0.2724710438053291,0.32062222572817095,-1.093428921375788
2024-09-23,142,McDonalds,Southwest,0.99,-0.04428857194578771,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2024-09-23,142,BurgerKing,Northeast,0.12833187115008213,-0.020179738641816453,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2024-09-23,142,BurgerKing,South,0.9073092053551138,0.24224270119652497,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2024-09-23,142,BurgerKing,Midwest,0.28182945489635647,0.006607778016790983,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2024-09-23,142,BurgerKing,West,0.42060314100124285,0.08102306787305524,0.10053500308910315,0.1221118822977808,-1.250572382001857
2024-09-23,142,BurgerKing,Southwest,0.6144697977308644,-0.012758068733979066,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2024-09-23,142,Wendys,Northeast,0.8122240996693261,0.01563108336324749,0.1328241465142246,0.2864796801727,-0.5393861269422597
2024-09-23,142,Wendys,South,0.10266163828615057,-0.04305697957861375,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2024-09-23,142,Wendys,Midwest,0.528263825397877,-0.018173760051144374,0.08722314572501384,0.211067729489257,-1.3876437209805519
2024-09-23,142,Wendys,West,0.42496407369240574,-0.06219997404302345,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2024-09-23,142,Wendys,Southwest,0.13317712230313802,-0.0651093903208813,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2024-09-23,142,TacoBell,Northeast,0.7686590187619595,0.19803229689850152,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2024-09-23,142,TacoBell,South,0.013115233383243302,-0.18791931939091816,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2024-09-23,142,TacoBell,Midwest,0.39715492578465683,-0.05352034801954893,0.11549220000432603,0.150108946801192,-1.2052491665568945
2024-09-23,142,TacoBell,West,0.39895858913092896,0.08215274137560134,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2024-09-23,142,TacoBell,Southwest,0.20922409029862862,-0.1641560137237974,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2024-09-23,142,Subway,Northeast,0.32143276483623895,-0.21729545933451105,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2024-09-23,142,Subway,South,0.8020709210234023,-0.011312394235139744,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2024-09-23,142,Subway,Midwest,0.5579558455511353,0.1775967546316951,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2024-09-23,142,Subway,West,0.7371047536342754,0.040443374767302226,0.24228889639333023,0.264080582240048,-1.999635598348231
2024-09-23,142,Subway,Southwest,0.5468907171696095,0.034762438776812586,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2024-09-23,142,KFC,Northeast,0.6564682422434633,0.14125702555416036,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2024-09-23,142,KFC,South,0.6605938209266473,-0.022464816084795232,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2024-09-23,142,KFC,Midwest,0.5315213062950191,0.0898530826649356,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2024-09-23,142,KFC,West,0.266340329920915,-0.23700357397520366,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2024-09-23,142,KFC,Southwest,0.6317067841376659,0.03909895603785196,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2024-09-23,142,Dominos,Northeast,0.26235647425746683,0.029329780665073496,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2024-09-23,142,Dominos,South,0.20989960636695582,-0.1532651026929707,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2024-09-23,142,Dominos,Midwest,0.21821592619274555,-0.31221637062535995,0.10019145266430377,0.27749119186196053,-0.977809081224243
2024-09-23,142,Dominos,West,0.20816080038846202,0.12430806956842255,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2024-09-23,142,Dominos,Southwest,0.2583336243067696,0.09739138395590559,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2024-09-23,142,PizzaHut,Northeast,0.40623323692093394,0.14451901185895305,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2024-09-23,142,PizzaHut,South,0.46399737397281804,0.04839713518242525,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2024-09-23,142,PizzaHut,Midwest,0.7341494191651549,-0.027712355049259917,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2024-09-23,142,PizzaHut,West,0.3520627521276781,0.09856398488720566,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2024-09-23,142,PizzaHut,Southwest,0.01,-0.031355853436837916,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2024-09-30,143,McDonalds,Northeast,0.99,0.24281861904636617,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2024-09-30,143,McDonalds,South,0.7505870707983581,0.10863487695654553,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2024-09-30,143,McDonalds,Midwest,0.6406255838761721,-0.11993752432147829,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2024-09-30,143,McDonalds,West,0.3480186806332668,-0.10804735983607582,0.2724710438053291,0.32062222572817095,-1.093428921375788
2024-09-30,143,McDonalds,Southwest,0.987684780349781,-0.056786775341681354,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2024-09-30,143,BurgerKing,Northeast,0.1167077938636299,-0.022832114046518477,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2024-09-30,143,BurgerKing,South,0.898674694022374,0.2425798917455355,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2024-09-30,143,BurgerKing,Midwest,0.2755436888250493,0.00929371382723396,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2024-09-30,143,BurgerKing,West,0.4004832172459686,0.0698748459995311,0.10053500308910315,0.1221118822977808,-1.250572382001857
2024-09-30,143,BurgerKing,Southwest,0.6174672053367277,-0.0007889592463655431,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2024-09-30,143,Wendys,Northeast,0.8092410735869728,0.009662135515927778,0.1328241465142246,0.2864796801727,-0.5393861269422597
2024-09-30,143,Wendys,South,0.08890286544658466,-0.059801674183146206,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2024-09-30,143,Wendys,Midwest,0.5301595129632088,-0.01926399425077901,0.08722314572501384,0.211067729489257,-1.3876437209805519
2024-09-30,143,Wendys,West,0.4282937485476369,-0.06185622095275885,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2024-09-30,143,Wendys,Southwest,0.13776893839982218,-0.0635034959891637,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2024-09-30,143,TacoBell,Northeast,0.7974582046496221,0.2116536209353523,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2024-09-30,143,TacoBell,South,0.025928606866696555,-0.19028380775827675,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2024-09-30,143,TacoBell,Midwest,0.411136591391781,-0.05471654426323664,0.11549220000432603,0.150108946801192,-1.2052491665568945
2024-09-30,143,TacoBell,West,0.4031046071694098,0.0711208975632704,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2024-09-30,143,TacoBell,Southwest,0.23260748717831947,-0.15595047869491843,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2024-09-30,143,Subway,Northeast,0.330089847747565,-0.21545236869373002,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2024-09-30,143,Subway,South,0.8046846360210058,-0.015512671508081373,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2024-09-30,143,Subway,Midwest,0.5457230908870256,0.15855000769704047,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2024-09-30,143,Subway,West,0.7583628678553714,0.054887496717853104,0.24228889639333023,0.264080582240048,-1.999635598348231
2024-09-30,143,Subway,Southwest,0.541427909795594,0.022485639132252013,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2024-09-30,143,KFC,Northeast,0.6453439375171417,0.1353442454604633,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2024-09-30,143,KFC,South,0.6589657414047827,-0.0188813709740352,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2024-09-30,143,KFC,Midwest,0.5143442023762277,0.07788750337876874,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2024-09-30,143,KFC,West,0.24619370750575886,-0.2519386717577351,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2024-09-30,143,KFC,Southwest,0.6052557836780346,0.017859480210845314,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2024-09-30,143,Dominos,Northeast,0.25732883509824855,0.036539750194129854,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2024-09-30,143,Dominos,South,0.19221013523141786,-0.15871696514023392,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2024-09-30,143,Dominos,Midwest,0.23525101842920412,-0.2829436697006267,0.10019145266430377,0.27749119186196053,-0.977809081224243
2024-09-30,143,Dominos,West,0.1859796410438786,0.11436451891211381,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2024-09-30,143,Dominos,Southwest,0.2368815053842057,0.08817687372161638,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2024-09-30,143,PizzaHut,Northeast,0.39828027565985585,0.13886508215609902,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2024-09-30,143,PizzaHut,South,0.4641296889659789,0.05082848173381014,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2024-09-30,143,PizzaHut,Midwest,0.7271483542190778,-0.03241438843711303,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2024-09-30,143,PizzaHut,West,0.3558870427094792,0.10468730702723078,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2024-09-30,143,PizzaHut,Southwest,0.01,-0.04114173733672446,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2024-10-07,144,McDonalds,Northeast,0.9819758068543605,0.22900270186173036,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2024-10-07,144,McDonalds,South,0.7279869917323482,0.09065272956245446,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2024-10-07,144,McDonalds,Midwest,0.6137719105248812,-0.14217326600085026,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2024-10-07,144,McDonalds,West,0.33822005876659733,-0.11322805003082638,0.2724710438053291,0.32062222572817095,-1.093428921375788
2024-10-07,144,McDonalds,Southwest,0.9800570455539298,-0.05979657846561357,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2024-10-07,144,BurgerKing,Northeast,0.10290300533314557,-0.02914648432135031,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2024-10-07,144,BurgerKing,South,0.9036183337385933,0.2550139497174071,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2024-10-07,144,BurgerKing,Midwest,0.28033357266547815,0.02157401592331531,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2024-10-07,144,BurgerKing,West,0.3896447691158711,0.06652681612508608,0.10053500308910315,0.1221118822977808,-1.250572382001857
2024-10-07,144,BurgerKing,Southwest,0.5920375759491556,-0.018728170378285176,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2024-10-07,144,Wendys,Northeast,0.8072523068198444,0.003995084435377249,0.1328241465142246,0.2864796801727,-0.5393861269422597
2024-10-07,144,Wendys,South,0.08658293582083612,-0.06579988812231682,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2024-10-07,144,Wendys,Midwest,0.5272664476538503,-0.025835343873559593,0.08722314572501384,0.211067729489257,-1.3876437209805519
2024-10-07,144,Wendys,West,0.42499484382207653,-0.0688334099917413,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2024-10-07,144,Wendys,Southwest,0.1349125937559962,-0.07003812494641178,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2024-10-07,144,TacoBell,Northeast,0.8094892513469991,0.20778820477637472,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2024-10-07,144,TacoBell,South,0.03546965873489564,-0.1966392187464323,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2024-10-07,144,TacoBell,Midwest,0.42911627933439156,-0.05263331917698072,0.11549220000432603,0.150108946801192,-1.2052491665568945
2024-10-07,144,TacoBell,West,0.4226047571848131,0.07472458472231902,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2024-10-07,144,TacoBell,Southwest,0.23939749916284916,-0.16505692956674334,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2024-10-07,144,Subway,Northeast,0.3477705373452371,-0.20274171543365968,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2024-10-07,144,Subway,South,0.7998540493402013,-0.025313294526487513,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2024-10-07,144,Subway,Midwest,0.534515121086474,0.1423720015588871,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2024-10-07,144,Subway,West,0.7671406849066237,0.05869527743150362,0.24228889639333023,0.264080582240048,-1.999635598348231
2024-10-07,144,Subway,Southwest,0.5382238647890523,0.014311557788108616,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2024-10-07,144,KFC,Northeast,0.6421697221413015,0.13855716016803718,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2024-10-07,144,KFC,South,0.6285419253103635,-0.042918056985040504,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2024-10-07,144,KFC,Midwest,0.5218816317076443,0.09181206279359941,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2024-10-07,144,KFC,West,0.24652951150274902,-0.24521573767733107,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2024-10-07,144,KFC,Southwest,0.5838638881029906,0.002854714719215296,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2024-10-07,144,Dominos,Northeast,0.23094619937225289,0.021751978955666995,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2024-10-07,144,Dominos,South,0.1973379297848604,-0.14199430609925864,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2024-10-07,144,Dominos,Midwest,0.21628235490669176,-0.29031746873560627,0.10019145266430377,0.27749119186196053,-0.977809081224243
2024-10-07,144,Dominos,West,0.16604292806901957,0.10602267042478758,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2024-10-07,144,Dominos,Southwest,0.20262611995518007,0.06551635278012355,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2024-10-07,144,PizzaHut,Northeast,0.3946089925870694,0.13535730010008348,0.1344967708176812,0.33192020930403915,-0.5542735082177292
2024-10-07,144,PizzaHut,South,0.46168899180085043,0.04855128558545261,0.17165385327232988,0.4309775708003919,-1.1915286883248193
2024-10-07,144,PizzaHut,Midwest,0.7341397841700017,-0.025259457469418177,0.05667293070097135,0.5405277045945869,-1.5681807449977332
2024-10-07,144,PizzaHut,West,0.3417327574108635,0.09069652274538603,0.14116557278651456,0.36248858833460823,-1.8195935553070897
2024-10-07,144,PizzaHut,Southwest,0.01,-0.056344605259130556,0.2076269648452098,0.03054343973064911,-0.9447074897277044
2024-10-14,145,McDonalds,Northeast,0.979875754753433,0.23351232820949513,0.027713269265470058,0.5703076004290429,-1.4167227552888253
2024-10-14,145,McDonalds,South,0.7314446139959265,0.1007200302747251,0.28741291316892137,0.36290162650219815,-1.9288765457898727
2024-10-14,145,McDonalds,Midwest,0.5914507085650101,-0.15788478951202908,0.044879181552355416,0.27197951974525986,-0.7982427450570128
2024-10-14,145,McDonalds,West,0.3424255211809025,-0.10241290916782897,0.2724710438053291,0.32062222572817095,-1.093428921375788
2024-10-14,145,McDonalds,Southwest,0.9738227855201058,-0.05942116005074536,0.09761475647586786,0.06848935279224204,-1.7021857116976975
2024-10-14,145,BurgerKing,Northeast,0.10792055429769598,-0.018228430930603855,0.24450012132992213,0.1451965604342744,-1.2577573150678698
2024-10-14,145,BurgerKing,South,0.897015625697221,0.25431174610223095,0.07960538031602005,0.48906939996118465,-0.8865346316994134
2024-10-14,145,BurgerKing,Midwest,0.24921028906440257,-0.0036487632515641924,0.3165741719930878,0.5707999278834135,-0.8443823193970343
2024-10-14,145,BurgerKing,West,0.3822245908665146,0.0650071423019257,0.10053500308910315,0.1221118822977808,-1.250572382001857
2024-10-14,145,BurgerKing,Southwest,0.5967385097096723,-0.008126732191572476,0.018483657576278914,0.31990659288970436,-1.5421782048067114
2024-10-14,145,Wendys,Northeast,0.802632148970013,-0.004942375755459895,0.1328241465142246,0.2864796801727,-0.5393861269422597
2024-10-14,145,Wendys,South,0.08702058847276728,-0.06967953781139134,0.06877335669035799,0.4254476061773757,-1.0049560835652607
2024-10-14,145,Wendys,Midwest,0.5298224149593462,-0.027596678909069375,0.08722314572501384,0.211067729489257,-1.3876437209805519
2024-10-14,145,Wendys,West,0.40031700736439735,-0.09782854879042611,0.04165760766371676,0.41158605271605975,-1.5793051636930213
2024-10-14,145,Wendys,Southwest,0.15594337185137663,-0.05332464919203701,0.19598595047373857,0.4491558671991043,-0.9033455254946567
2024-10-14,145,TacoBell,Northeast,0.8168600190817016,0.19877444797740298,0.07730275216667797,0.26793124519078654,-1.6367248316093486
2024-10-14,145,TacoBell,South,0.05691153759329778,-0.19158186442170433,0.003979491119964669,0.41766802910529877,-1.7424350165394678
2024-10-14,145,TacoBell,Midwest,0.4446337925065836,-0.05350033053846281,0.11549220000432603,0.150108946801192,-1.2052491665568945
2024-10-14,145,TacoBell,West,0.4515654722820808,0.08730077528591262,0.0446903396082485,0.47182917581289624,-1.5650189110337873
2024-10-14,145,TacoBell,Southwest,0.2598425849208041,-0.16099636834246253,0.10354646560386732,0.08879666648103435,-1.0566422826145774
2024-10-14,145,Subway,Northeast,0.34847529680892764,-0.20509095814886943,0.22149824057158357,0.4678561070838936,-1.8230919876886498
2024-10-14,145,Subway,South,0.7939729005939089,-0.034248445451680314,0.12968553551579612,0.4688915625596436,-1.0175883431490176
2024-10-14,145,Subway,Midwest,0.5455476302791957,0.15035050857270849,0.21684813678008416,0.34844406917218707,-1.5750552080034468
2024-10-14,145,Subway,West,0.7514602740459778,0.03996086439195745,0.24228889639333023,0.264080582240048,-1.999635598348231
2024-10-14,145,Subway,Southwest,0.5477367711707115,0.02077046199086754,0.15684861764457372,0.1839016666596838,-1.8095959134887354
2024-10-14,145,KFC,Northeast,0.6237091687974164,0.12756671265248845,0.10307124891057669,0.41065611985185674,-0.5995769332473588
2024-10-14,145,KFC,South,0.6335946561015934,-0.030395220365474103,0.08985526769638223,0.059614022899604026,-0.6989680413269632
2024-10-14,145,KFC,Midwest,0.5160245213059349,0.09342505822022636,0.06211878057985756,0.18162748643710216,-1.6495864519456447
2024-10-14,145,KFC,West,0.2455006433529137,-0.23877449999883,0.06522890237178519,0.37457060797482544,-0.8324421431817632
2024-10-14,145,KFC,Southwest,0.5772136704129014,0.00367460285746249,0.2062792732454961,0.19135202294227086,-1.0871426102390387
2024-10-14,145,Dominos,Northeast,0.20263846329498006,0.004228208004257026,0.05859345042386398,0.21214506472215292,-0.5436429328251958
2024-10-14,145,Dominos,South,0.1779466730250441,-0.15060159773321202,0.16903420222022753,0.2939671196096951,-1.4395915106989112
2024-10-14,145,Dominos,Midwest,0.21222228315694272,-0.2835935753594924,0.10019145266430377,0.27749119186196053,-0.977809081224243
2024-10-14,145,Dominos,West,0.15692552111675515,0.10768922859838602,0.09196263428197264,0.08585787626857316,-1.9046964163641222
2024-10-14,145,Dominos,Southwest,0.20365205388237392,0.07732625183318027,0.013614314134967706,0.23368255004054264,-1.4056289797753911
2024-10-14,145,PizzaHut,Northeast,0.4006161389246254,0.13939004573045521,0.1344967708176812,0.33192020930403915,-0.5542735082177292
